"id","tag_number","before_weight","after_weight","difference","adjustment","final_weight","product_number","created_at","updated_at","product_type","barcode_weight","lot_id"
"1040","N48","27.6","28.3","0.7","0.7","0.63","N480063__972.5858460459486","2025-02-24 08:16:23.152","2025-02-24 08:22:19.467","active","28.550","107"
"1041","N48","27.92","29.35","1.43","1.43","1.29","N480129__232.69181606270294","2025-02-24 08:18:09.252","2025-02-24 08:22:36.625","active","28.750","107"
"1042","N48","27.76","28.38","0.62","0.62","0.56","N480056__916.5911869186791","2025-02-24 08:18:30.184","2025-02-24 08:22:49.335","active","28.320","107"
"1043","N48","27.31","28.39","1.08","1.08","0.97","N480097__209.71249258553738","2025-02-24 08:18:49.006","2025-02-24 08:23:05.001","active","28.310","107"
"1044","N48","28.47","29.09","0.62","0.62","0.56","N480056__957.196136006461","2025-02-24 08:19:12.106","2025-02-24 08:23:19.525","active","28.540","107"
"1045","N50","27.65","28.58","0.93","0.93","0.84","N500084__477.32096547602396","2025-02-24 08:28:03.563","2025-02-24 08:32:54.579","active","28.550","106"
"1046","N50","27.29","28.18","0.89","0.89","0.8","N500080__340.9759939605797","2025-02-24 08:28:23.920","2025-02-24 08:33:17.345","active","28.240","106"
"1047","N50","27.04","27.82","0.78","0.78","0.7","N500070__284.6523996657555","2025-02-24 08:28:45.243","2025-02-24 08:33:31.364","active","27.620","106"
"1048","N50","27.15","27.9","0.75","0.75","0.68","N500068__459.89792523158803","2025-02-24 08:29:02.459","2025-02-24 08:33:47.206","active","27.820","106"
"1049","N50","27.38","28.14","0.76","0.76","0.68","N500068__244.2492264711169","2025-02-24 08:29:22.491","2025-02-24 08:34:01.730","active","28.230","106"
"1050","N50","27.3","28.28","0.98","0.98","0.88","N500088__31.53100757947236","2025-02-24 08:29:43.228","2025-02-24 08:34:18.634","active","28.270","106"
"1051","N50","27.14","28.07","0.93","0.93","0.84","N500084__901.2944475659054","2025-02-24 08:30:02.829","2025-02-24 08:34:38.457","active","27.980","106"
"1052","N50","35.2","36.13","0.93","0.93","0.84","N500084__750.122568863262","2025-02-24 08:30:21.140","2025-02-24 08:34:58.293","active","36.120","106"
"1053","N50","35.75","37.45","1.7","1.7","1.53","N500153__278.1180597405517","2025-02-24 08:30:49.923","2025-02-24 08:35:14.068","active","37.320","106"
"1054","N50","27.34","28.18","0.84","0.84","0.76","N500076__610.860241278055","2025-02-24 08:31:06.008","2025-02-24 08:35:35.215","active","28.180","106"
"1055","N51","27.29","28.26","0.97","0.965","0.87","N510087__89.32003055463645","2025-02-24 08:55:07.874","2025-02-24 11:10:29.966","active","27.380","108"
"1056","N51","27.71","28.68","0.97","0.965","0.87","N510087__503.14813886657015","2025-02-24 08:55:36.755","2025-02-24 11:09:52.754","active","27.710","108"
"1057","N51","26.77","27.79","1.02","1.015","0.91","N510091__184.04740337377334","2025-02-24 08:55:55.884","2025-02-24 11:09:23.403","active","27.590","108"
"1058","N51","27.54","28.57","1.03","1.025","0.92","N510092__185.2908643889304","2025-02-24 08:56:10.640","2025-02-24 11:09:04.750","active","27.680","108"
"1059","N52","34.59","35.48","0.89","0.889","0.8","N520080__93.93337529044543","2025-02-24 15:09:05.657","2025-02-27 07:16:35.053","active","35.180","109"
"1060","N52","31.78","33.21","1.43","1.429","1.29","N520129__287.75105434961176","2025-02-24 15:09:29.215","2025-02-27 07:17:42.894","active","35.500","109"
"1061","N52","35.16","36.46","1.3","1.299","1.17","N520117__354.15685691287814","2025-02-24 15:09:43.232","2025-02-27 07:18:19.673","active","36.370","109"
"1062","N52","35.08","36.36","1.28","1.279","1.15","N520115__594.5277862246812","2025-02-24 15:09:56.914","2025-02-27 07:18:46.879","active","36.180","109"
"1063","N52","35.3","36.31","1.01","1.009","0.91","N520091__259.9720359232365","2025-02-24 15:10:22.518","2025-02-27 07:19:10.748","active","36.050","109"
"1064","N52","35.03","36.15","1.12","1.119","1.01","N520101__121.67498730017323","2025-02-24 15:10:41.105","2025-02-27 07:19:40.787","active","35.760","109"
"1065","N52","35.04","35.99","0.95","0.949","0.85","N520085__954.7762469292779","2025-02-24 15:10:54.392","2025-02-27 07:20:16.155","active","35.850","109"
"1066","N52","34.7","35.79","1.09","1.089","0.98","N520098__764.7904346287863","2025-02-24 15:11:10.929","2025-02-27 07:26:02.056","active","35.520","109"
"1067","N52","35.28","36.61","1.33","1.329","1.2","N520120__711.2637170066866","2025-02-24 15:11:22.634","2025-02-27 07:26:38.285","active","36.180","109"
"1068","N52","35.04","36.17","1.13","1.129","1.02","N520102__911.0492006412916","2025-02-24 15:11:40.200","2025-02-27 07:27:05.654","active","35.850","109"
"1069","N52","35.12","36.23","1.11","1.109","1","N520100__508.77271456038045","2025-02-24 15:11:53.605","2025-02-27 07:27:35.864","active","36.020","109"
"1070","S01","","","","","","null__50.856981904086936","2025-02-25 05:59:29.921","2025-02-25 05:59:29.919","active","21.920","110"
"1071","S01","","","","","","null__380.5095353267391","2025-02-25 05:59:53.602","2025-02-25 05:59:53.601","active","21.740","110"
"1072","S01","","","","","","null__300.0348958353549","2025-02-25 06:00:08.779","2025-02-25 06:00:08.778","active","21.550","110"
"1073","S01","","","","","","null__30.58316300006303","2025-02-25 06:00:22.225","2025-02-25 06:00:22.224","active","21.420","110"
"1074","S01","","","","","","null__421.5933237991709","2025-02-25 06:00:34.583","2025-02-25 06:00:34.582","active","21.360","110"
"1075","S01","","","","","","null__449.9348546798825","2025-02-25 06:00:47.913","2025-02-25 06:00:47.912","active","21.720","110"
"1076","N53","20.89","21.57","0.68","0.678","0.61","N530061__420.25442149860527","2025-02-25 15:02:30.019","2025-02-27 15:08:08.857","active","20.860","111"
"1077","N53","20.55","21.37","0.82","0.818","0.74","N530074__281.2653460481935","2025-02-25 15:02:44.914","2025-02-27 15:09:00.481","active","20.840","111"
"1078","N53","20.86","21.53","0.67","0.668","0.6","N530060__338.48696444294603","2025-02-25 15:03:01.043","2025-02-27 15:09:35.893","active","20.890","111"
"1079","N53","20.61","21.25","0.64","0.638","0.57","N530057__736.6632978445125","2025-02-25 15:03:14.734","2025-02-27 15:12:02.692","active","21.180","111"
"1080","N53","20.44","21.08","0.64","0.638","0.57","N530057__659.9262071585634","2025-02-25 15:03:31.516","2025-02-27 15:12:32.000","active","20.910","111"
"1081","N53","20.4","21.23","0.83","0.828","0.75","N530075__858.1188692637359","2025-02-25 15:03:55.081","2025-02-27 15:12:52.477","active","21.170","111"
"1082","N53","20.52","21.14","0.62","0.618","0.56","N530056__555.7849393709622","2025-02-25 15:04:11.328","2025-02-27 15:13:15.862","active","21.060","111"
"1083","N53","20.13","20.75","0.62","0.618","0.56","N530056__748.5149489783995","2025-02-25 15:04:38.997","2025-02-27 15:14:40.963","active","20.730","111"
"1084","N53","20.14","20.79","0.65","0.648","0.58","N530058__35.687443952672425","2025-02-25 15:04:59.145","2025-02-27 15:15:16.947","active","20.780","111"
"1085","N53","27.73","28.59","0.86","0.858","0.77","N530077__359.707464773134","2025-02-25 15:05:24.032","2025-02-27 15:15:58.246","active","28.530","111"
"1086","N53","27.52","28.37","0.85","0.848","0.76","N530076__640.8581664880677","2025-02-25 15:05:36.484","2025-02-27 15:17:03.097","active","28.650","111"
"1087","N53","20.74","21.48","0.74","0.738","0.66","N530066__502.9566850775415","2025-02-25 15:05:52.444","2025-02-27 15:17:41.766","active","21.440","111"
"1088","N56","21.5","22.32","0.82","0.813","0.73","N560073__572.0794889676524","2025-02-26 12:26:03.715","2025-03-01 15:44:33.579","active","22.310","112"
"1089","N56","20.9","21.37","0.47","0.463","0.42","N560042__908.7013233825189","2025-02-26 12:26:15.599","2025-03-01 15:44:47.539","active","21.320","112"
"1090","N56","20.65","21.33","0.68","0.673","0.61","N560061__923.6726270293702","2025-02-26 12:26:29.086","2025-03-01 15:45:09.417","active","21.280","112"
"1091","N56","21.59","22.26","0.67","0.663","0.6","N560060__459.5994285721614","2025-02-26 12:26:43.133","2025-03-01 15:45:25.418","active","22.240","112"
"1092","N56","21.5","22.21","0.71","0.703","0.63","N560063__51.08589902779714","2025-02-26 12:27:09.093","2025-03-01 15:45:45.201","active","23.340","112"
"1093","N56","20.73","21.42","0.69","0.683","0.61","N560061__538.7879541768003","2025-02-26 12:27:19.829","2025-03-01 15:46:08.391","active","21.460","112"
"1094","N56","21.46","22.25","0.79","0.783","0.7","N560070__73.19540821728565","2025-02-26 12:27:33.393","2025-03-01 15:46:30.136","active","22.270","112"
"1095","N55","28.64","29.45","0.81","0.81","0.73","N550073__378.69935236003636","2025-02-26 12:32:46.235","2025-02-26 14:18:30.099","active","28.580","113"
"1096","N54","16.3","16.79","0.49","0.487","0.44","N540044__995.5439468317222","2025-02-26 12:36:31.448","2025-03-01 13:22:11.532","active","16.930","114"
"1097","N54","13.68","14.12","0.44","0.437","0.39","N540039__905.8353320132863","2025-02-26 12:36:45.013","2025-03-01 13:22:34.732","active","14.090","114"
"1098","N54","13.71","14.02","0.31","0.307","0.28","N540028__545.9237783188748","2025-02-26 12:37:00.920","2025-03-01 13:22:59.661","active","14.020","114"
"1099","N54","13.54","14.01","0.47","0.467","0.42","N540042__447.220101181814","2025-02-26 12:37:14.339","2025-03-01 13:23:22.205","active","13.950","114"
"1100","N54","13.88","14.44","0.56","0.557","0.5","N540050__621.2052585244625","2025-02-26 12:37:24.853","2025-03-01 13:24:43.914","active","14.400","114"
"1101","N54","16.17","16.84","0.67","0.667","0.6","N540060__794.9881735228539","2025-02-26 12:37:35.807","2025-03-01 13:25:46.833","active","16.950","114"
"1102","N54","13.88","14.33","0.45","0.447","0.4","N540040__309.10397862735374","2025-02-26 12:37:46.795","2025-03-01 13:26:12.961","active","15.250","114"
"1103","N54","16.54","17.2","0.66","0.657","0.59","N540059__577.0856249701528","2025-02-26 12:37:56.036","2025-03-01 13:26:35.473","active","17.300","114"
"1104","N54","16.76","17.59","0.83","0.827","0.74","N540074__701.1809866424177","2025-02-26 12:38:06.995","2025-03-01 13:26:56.135","active","17.780","114"
"1105","N54","16.55","17.35","0.8","0.797","0.72","N540072__732.290578678771","2025-02-26 12:38:18.555","2025-03-01 13:28:17.575","active","17.470","114"
"1106","N54","16.36","17.31","0.95","0.947","0.85","N540085__595.4294878063748","2025-02-26 12:38:37.845","2025-03-01 13:28:35.799","active","17.430","114"
"1107","N54","13.87","14.4","0.53","0.527","0.47","N540047__978.1026660885603","2025-02-26 12:40:18.487","2025-03-01 13:28:58.456","active","14.390","114"
"1108","N54","16.91","17.53","0.62","0.617","0.56","N540056__9.168312102853848","2025-02-26 12:40:30.043","2025-03-01 13:29:17.508","active","17.720","114"
"1109","N54","16.28","17.04","0.76","0.757","0.68","N540068__797.8948599168164","2025-02-26 12:40:41.800","2025-03-01 13:29:39.177","active","17.100","114"
"1110","N54","13.81","14.46","0.65","0.647","0.58","N540058__603.1436121519762","2025-02-26 12:40:55.273","2025-03-01 13:29:57.227","active","14.390","114"
"1111","N54","16.34","16.81","0.47","0.467","0.42","N540042__867.9050840626479","2025-02-26 12:41:06.231","2025-03-01 13:30:13.192","active","16.750","114"
"1112","N54","17.02","17.54","0.52","0.517","0.47","N540047__416.70801439224147","2025-02-26 12:41:20.671","2025-03-01 13:30:33.326","active","17.550","114"
"1113","N54","16.37","17.09","0.72","0.717","0.65","N540065__493.56338886734716","2025-02-26 12:41:34.134","2025-03-01 13:31:00.918","active","17.200","114"
"1114","N54","16.66","17.3","0.64","0.637","0.57","N540057__283.7888432279887","2025-02-26 12:41:45.633","2025-03-01 13:31:21.209","active","17.420","114"
"1115","V","","","","","","NS01694__12.290697629237846","2025-02-26 13:31:15.150","2025-02-26 13:31:42.726","active","16.940","23"
"1116","N57","13.24","13.87","0.63","0.63","0.57","N570057__0.06","2025-03-01 07:31:57.062","2025-03-03 07:36:56.279","active","13.800","115"
"1117","N57","13.24","13.87","0.63","0.63","0.57","N570057__0.59","2025-03-01 07:33:34.440","2025-03-03 07:37:38.007","active","13.900","115"
"1118","N57","13.25","13.84","0.59","0.59","0.53","N570053__0.86","2025-03-01 07:33:52.810","2025-03-03 07:38:06.913","active","13.850","115"
"1119","N57","13.19","13.87","0.68","0.68","0.61","N570061__0.43","2025-03-01 07:34:32.702","2025-03-03 07:38:35.690","active","13.890","115"
"1120","N57","13.28","13.86","0.58","0.58","0.52","N570052__0.20","2025-03-01 07:35:17.451","2025-03-03 07:38:59.754","active","13.860","115"
"1121","N57","13.1","13.54","0.44","0.44","0.4","N570040__0.75","2025-03-01 07:35:58.339","2025-03-03 07:39:26.649","active","13.520","115"
"1122","N57","13.38","13.77","0.39","0.39","0.35","N570035__0.52","2025-03-01 07:36:20.513","2025-03-03 07:39:51.670","active","13.760","115"
"1123","N57","13.13","13.89","0.76","0.76","0.68","N570068__0.40","2025-03-01 07:36:49.368","2025-03-03 07:40:13.064","active","13.870","115"
"1124","N58","44.43","45.7","1.27","1.267","1.14","N580114__729.0093104264938","2025-03-01 14:49:09.924","2025-03-03 09:00:35.184","active","45.570","116"
"1125","N58","20.37","20.96","0.59","0.587","0.53","N580053__990.1194050650741","2025-03-01 14:49:28.392","2025-03-03 09:00:55.762","active","20.920","116"
"1126","N58","35.55","36.52","0.97","0.967","0.87","N580087__924.7389637816865","2025-03-01 14:49:39.924","2025-03-03 09:01:26.575","active","36.320","116"
"1127","N59","43.12","44.5","1.38","1.38","1.24","N590124__286.67621072998514","2025-03-03 16:09:58.125","2025-03-03 16:31:23.336","active","43.980","117"
"1128","N59","51.7","53.32","1.62","1.62","1.46","N590146__196.3973753288133","2025-03-03 16:10:44.709","2025-03-03 16:31:49.105","active","52.240","117"
"1129","N59","24.52","25.73","1.21","1.21","1.09","N590109__40.870123227811696","2025-03-03 16:11:24.990","2025-03-03 16:32:09.487","active","24.910","117"
"1130","A","","","","","","null__146.20383679672378","2025-03-03 16:19:12.848","2025-03-03 16:19:12.847","active","28.000","68"
"1131","S02","","","","","","null__686.2792344825017","2025-03-03 16:22:44.484","2025-03-03 16:22:44.483","active","28.000","118"
"1132","S02","","","","","","null__140.5453277855151","2025-03-03 16:23:49.073","2025-03-03 16:23:49.071","active","50.100","118"
"1133","S02","","","","","","null__153.9494596586679","2025-03-03 16:24:15.238","2025-03-03 16:24:15.236","active","20.700","118"
"1134","S02","","","","","","null__647.6696288997559","2025-03-03 16:24:37.524","2025-03-03 16:24:37.522","active","28.070","118"
"1135","S02","","","","","","null__939.7000606204069","2025-03-03 16:25:02.232","2025-03-03 16:25:02.231","active","24.010","118"
"1136","S02","","","","","","null__887.2611180379574","2025-03-03 16:25:18.850","2025-03-03 16:25:18.849","active","20.240","118"
"1137","P2","","","","","","LS04448__540.9667411147557","2025-03-04 08:02:06.471","2025-03-04 08:05:24.440","active","44.480","119"
"1138","P2","","","","","","LS03558__668.1402057402177","2025-03-04 08:02:31.023","2025-03-04 08:05:40.840","active","35.580","119"
"1139","P2","","","","","","LS03551__900.0103208544792","2025-03-04 08:02:52.894","2025-03-04 08:05:51.952","active","35.510","119"
"1140","P2","","","","","","NS01340__82.2714978780199","2025-03-04 08:03:13.986","2025-03-04 08:06:20.090","active","13.400","119"
"1141","P2","","","","","","NS01338__124.82475331551734","2025-03-04 08:03:28.829","2025-03-04 08:06:29.940","active","13.380","119"
"1142","P2","","","","","","NS00985__472.08862851031296","2025-03-04 08:03:55.591","2025-03-04 08:06:49.880","active","9.850","119"
"1143","P2","","","","","","NS00992__678.5151709870485","2025-03-04 08:04:10.524","2025-03-04 08:07:05.211","active","9.920","119"
"1145","N60","27.04","27.78","0.74","0.738","0.66","N600066__215.19275669814152","2025-03-04 10:31:41.394","2025-03-04 14:38:35.000","active","27.650","120"
"1146","N60","43.07","44.51","1.44","1.438","1.29","N600129__159.20282244723748","2025-03-04 10:32:19.562","2025-03-04 14:39:09.726","active","44.310","120"
"1147","N60","35.33","36.9","1.57","1.568","1.41","N600141__730.6689791626852","2025-03-04 10:38:41.948","2025-03-04 14:39:44.658","active","36.730","120"
"1148","N60","35.31","36.36","1.05","1.048","0.94","N600094__237.74608181020062","2025-03-04 10:40:04.627","2025-03-04 14:40:12.986","active","36.400","120"
"1149","N60","35.16","36.7","1.54","1.538","1.38","N600138__690.6454819829094","2025-03-04 10:40:18.119","2025-03-04 14:40:41.583","active","36.590","120"
"1150","N60","42.93","44.35","1.42","1.417","1.28","N600128__989.2282704084341","2025-03-04 10:40:32.303","2025-03-04 14:42:24.291","active","44.040","120"
"1151","N60","27.59","28.33","0.74","0.738","0.66","N600066__202.44960458747195","2025-03-04 10:40:54.082","2025-03-04 14:41:41.639","active","28.150","120"
"1152","N60","43.01","44.4","1.39","1.387","1.25","N600125__184.63288258279565","2025-03-04 10:41:08.660","2025-03-04 14:42:16.628","active","43.920","120"
"1153","N61","24.19","24.51","0.32","0.317","0.29","N610029__957.0074127843604","2025-03-04 10:56:41.680","2025-03-04 17:01:36.986","active","24.150","121"
"1154","N61","27.65","28.39","0.74","0.737","0.66","N610066__721.7494287668713","2025-03-04 10:56:54.804","2025-03-04 17:00:59.506","active","28.200","121"
"1155","N61","27.31","28.52","1.21","1.207","1.09","N610109__367.23366647956965","2025-03-04 10:57:08.127","2025-03-04 17:01:27.257","active","28.350","121"
"1156","N63","27.09","28.41","1.32","1.31","1.18","N630118__0.44","2025-03-04 12:45:37.454","2025-03-04 17:22:53.268","active","28.180","122"
